Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.2,0.789,0.118,0.063,0.009,0.001,0.004,0.015,0.182,0.029,0.153,0.211,0.864,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.2,0.796,0.097,0.074,0.011,0.001,0.005,0.015,0.172,0.032,0.139,0.204,0.842,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.3,0.834,0.084,0.054,0.009,0.001,0.004,0.014,0.138,0.028,0.11,0.166,0.83,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.4,0.821,0.117,0.035,0.007,0.001,0.004,0.013,0.153,0.026,0.126,0.179,0.853,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.4,0.748,0.182,0.038,0.01,0.002,0.006,0.015,0.22,0.033,0.187,0.252,0.871,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.5,0.713,0.21,0.041,0.011,0.002,0.007,0.015,0.252,0.036,0.216,0.287,0.876,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.6,0.739,0.197,0.035,0.009,0.002,0.006,0.013,0.232,0.03,0.202,0.261,0.886,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.6,0.735,0.208,0.034,0.007,0.002,0.005,0.01,0.242,0.023,0.219,0.265,0.913,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.7,0.684,0.258,0.039,0.006,0.001,0.004,0.009,0.297,0.019,0.277,0.316,0.939,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.8,0.64,0.311,0.035,0.004,0.001,0.003,0.007,0.346,0.015,0.331,0.36,0.959,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:53.9,0.611,0.354,0.024,0.002,0.001,0.002,0.006,0.378,0.011,0.367,0.389,0.972,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.848,00:54.0,0.63,0.338,0.019,0.002,0.001,0.002,0.007,0.357,0.012,0.345,0.37,0.967,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.0,0.74,0.222,0.017,0.003,0.002,0.004,0.013,0.239,0.021,0.218,0.26,0.918,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.1,0.858,0.088,0.014,0.003,0.003,0.006,0.028,0.103,0.04,0.063,0.142,0.72,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.2,0.887,0.032,0.019,0.004,0.004,0.01,0.044,0.051,0.062,-0.011,0.113,0.45,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.2,0.852,0.043,0.034,0.006,0.004,0.013,0.048,0.077,0.071,0.006,0.148,0.519,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.3,0.805,0.073,0.057,0.008,0.003,0.015,0.039,0.13,0.065,0.065,0.195,0.667,Dicha
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.4,0.751,0.093,0.088,0.012,0.003,0.023,0.029,0.181,0.067,0.114,0.249,0.73,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.4,0.695,0.117,0.109,0.016,0.004,0.032,0.026,0.227,0.078,0.149,0.305,0.744,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.5,0.635,0.2,0.095,0.015,0.004,0.029,0.022,0.295,0.07,0.225,0.365,0.809,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.6,0.547,0.356,0.056,0.009,0.003,0.015,0.014,0.412,0.041,0.372,0.453,0.91,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.6,0.417,0.539,0.027,0.003,0.002,0.006,0.007,0.566,0.018,0.548,0.583,0.97,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.7,0.259,0.716,0.016,0.001,0.001,0.002,0.004,0.732,0.009,0.723,0.741,0.988,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.8,0.134,0.848,0.013,0.001,0.001,0.001,0.002,0.861,0.005,0.856,0.866,0.994,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.8,0.143,0.83,0.019,0.002,0.001,0.002,0.003,0.85,0.007,0.843,0.857,0.992,Dicha
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:54.9,0.296,0.638,0.044,0.006,0.001,0.007,0.007,0.682,0.022,0.66,0.704,0.969,Dicha
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.864,00:55.0,0.46,0.409,0.084,0.015,0.003,0.017,0.013,0.493,0.048,0.445,0.54,0.912,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.0,0.546,0.266,0.116,0.024,0.003,0.028,0.017,0.382,0.072,0.31,0.454,0.841,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.1,0.551,0.26,0.112,0.026,0.003,0.031,0.016,0.372,0.076,0.296,0.449,0.83,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.2,0.43,0.445,0.072,0.017,0.002,0.022,0.012,0.517,0.053,0.465,0.57,0.908,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.2,0.226,0.725,0.029,0.007,0.001,0.008,0.005,0.753,0.021,0.732,0.774,0.973,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.3,0.162,0.825,0.008,0.002,0,0.002,0.002,0.832,0.006,0.827,0.838,0.993,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.4,0.314,0.671,0.007,0.001,0.001,0.002,0.004,0.678,0.007,0.671,0.686,0.989,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.4,0.448,0.528,0.012,0.002,0.001,0.003,0.006,0.54,0.011,0.529,0.552,0.979,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.5,0.362,0.618,0.011,0.001,0.001,0.002,0.004,0.629,0.009,0.62,0.638,0.986,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.6,0.171,0.819,0.006,0.001,0.001,0.001,0.002,0.825,0.004,0.821,0.829,0.995,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.6,0.121,0.874,0.003,0,0,0.001,0.001,0.877,0.003,0.874,0.879,0.997,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.7,0.291,0.697,0.005,0.001,0.001,0.002,0.004,0.702,0.008,0.694,0.709,0.989,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.8,0.554,0.424,0.009,0.002,0.001,0.004,0.007,0.433,0.014,0.419,0.446,0.969,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.8,0.743,0.229,0.012,0.002,0.002,0.004,0.008,0.241,0.016,0.225,0.257,0.937,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:55.9,0.822,0.143,0.016,0.002,0.002,0.005,0.01,0.159,0.019,0.14,0.178,0.894,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.88,00:56.0,0.839,0.115,0.022,0.003,0.003,0.006,0.013,0.137,0.024,0.113,0.161,0.85,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.0,0.818,0.133,0.025,0.003,0.003,0.006,0.013,0.158,0.025,0.133,0.182,0.864,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.1,0.723,0.24,0.019,0.002,0.002,0.004,0.009,0.26,0.017,0.243,0.277,0.938,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.2,0.509,0.471,0.011,0.001,0.001,0.002,0.005,0.482,0.009,0.473,0.491,0.982,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.2,0.256,0.733,0.006,0.001,0.001,0.001,0.003,0.739,0.005,0.733,0.744,0.993,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.3,0.111,0.88,0.004,0.001,0.001,0,0.003,0.884,0.005,0.879,0.889,0.994,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.4,0.088,0.9,0.005,0.001,0.001,0.001,0.005,0.905,0.008,0.897,0.912,0.992,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.4,0.107,0.877,0.006,0.002,0.001,0.001,0.006,0.883,0.01,0.873,0.893,0.989,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.5,0.147,0.838,0.005,0.001,0.001,0.001,0.006,0.843,0.01,0.833,0.853,0.989,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.6,0.205,0.782,0.004,0.001,0.001,0.002,0.006,0.786,0.009,0.776,0.795,0.988,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.6,0.228,0.759,0.004,0.001,0.001,0.002,0.006,0.762,0.01,0.753,0.772,0.988,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.7,0.225,0.756,0.006,0.002,0.002,0.002,0.007,0.763,0.012,0.751,0.775,0.984,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.8,0.314,0.645,0.015,0.004,0.003,0.005,0.013,0.661,0.026,0.635,0.686,0.963,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.8,0.516,0.4,0.033,0.009,0.004,0.012,0.025,0.433,0.051,0.383,0.484,0.895,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:56.9,0.696,0.185,0.05,0.013,0.005,0.017,0.033,0.235,0.068,0.167,0.304,0.776,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.896,00:57.0,0.78,0.104,0.052,0.013,0.004,0.015,0.031,0.156,0.064,0.092,0.22,0.71,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.0,0.794,0.118,0.039,0.01,0.004,0.01,0.024,0.157,0.049,0.108,0.206,0.762,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.1,0.76,0.175,0.027,0.008,0.004,0.007,0.019,0.202,0.037,0.165,0.24,0.844,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.2,0.678,0.271,0.023,0.006,0.003,0.005,0.014,0.293,0.029,0.265,0.322,0.911,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.2,0.518,0.445,0.019,0.004,0.002,0.003,0.008,0.464,0.018,0.446,0.482,0.963,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.3,0.303,0.676,0.013,0.002,0.001,0.002,0.004,0.688,0.008,0.68,0.697,0.988,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.4,0.186,0.798,0.01,0.001,0.001,0.001,0.003,0.808,0.006,0.802,0.814,0.993,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.4,0.302,0.669,0.014,0.002,0.001,0.003,0.009,0.683,0.016,0.667,0.698,0.978,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.5,0.564,0.385,0.017,0.003,0.002,0.006,0.022,0.402,0.034,0.368,0.436,0.922,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.6,0.76,0.174,0.014,0.003,0.003,0.01,0.035,0.188,0.052,0.136,0.24,0.784,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.7,0.776,0.161,0.008,0.003,0.004,0.011,0.038,0.168,0.055,0.113,0.224,0.753,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.8,0.597,0.36,0.004,0.002,0.003,0.007,0.028,0.364,0.039,0.326,0.403,0.904,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.8,0.318,0.662,0.003,0.001,0.001,0.002,0.012,0.665,0.017,0.648,0.682,0.975,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:57.9,0.131,0.861,0.002,0,0.001,0.001,0.004,0.863,0.005,0.858,0.869,0.994,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.912,00:58.0,0.131,0.856,0.007,0.002,0,0.001,0.003,0.863,0.005,0.858,0.869,0.994,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.0,0.31,0.644,0.028,0.009,0.001,0.002,0.008,0.671,0.019,0.652,0.69,0.973,Extraneza
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.1,0.556,0.329,0.063,0.024,0.002,0.005,0.021,0.392,0.052,0.34,0.444,0.883,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.2,0.697,0.11,0.093,0.043,0.003,0.013,0.041,0.203,0.1,0.103,0.303,0.671,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.2,0.713,0.046,0.104,0.051,0.005,0.023,0.059,0.15,0.138,0.012,0.287,0.521,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.3,0.688,0.079,0.096,0.044,0.005,0.025,0.063,0.174,0.137,0.037,0.312,0.559,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.4,0.617,0.206,0.075,0.03,0.005,0.018,0.05,0.281,0.102,0.179,0.383,0.734,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.4,0.442,0.455,0.046,0.016,0.004,0.009,0.029,0.501,0.057,0.444,0.558,0.898,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.5,0.213,0.745,0.018,0.006,0.003,0.003,0.012,0.763,0.024,0.739,0.787,0.97,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.6,0.063,0.925,0.004,0.001,0.002,0.001,0.003,0.929,0.007,0.922,0.937,0.992,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.6,0.019,0.977,0.001,0,0.001,0,0.001,0.979,0.002,0.976,0.981,0.998,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.7,0.012,0.978,0.007,0.002,0.001,0,0.001,0.984,0.003,0.981,0.988,0.997,Optimismo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.8,0.012,0.951,0.027,0.006,0.002,0.001,0.001,0.978,0.01,0.968,0.988,0.99,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.8,0.017,0.915,0.052,0.01,0.003,0.002,0.001,0.967,0.016,0.951,0.983,0.984,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:58.9,0.023,0.908,0.055,0.009,0.002,0.002,0.001,0.963,0.014,0.949,0.977,0.986,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.928,00:59.0,0.028,0.925,0.04,0.005,0.001,0.001,0.001,0.964,0.008,0.956,0.972,0.992,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.0,0.031,0.936,0.027,0.003,0.001,0,0.001,0.963,0.006,0.958,0.969,0.994,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.1,0.031,0.943,0.022,0.003,0,0,0.001,0.965,0.005,0.96,0.969,0.995,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.2,0.026,0.952,0.019,0.002,0,0,0.001,0.97,0.003,0.967,0.974,0.997,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.2,0.024,0.958,0.016,0.001,0,0,0.001,0.974,0.002,0.972,0.976,0.998,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.3,0.026,0.961,0.011,0.001,0,0,0.001,0.972,0.002,0.97,0.974,0.998,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.4,0.032,0.959,0.007,0.001,0,0,0.001,0.966,0.003,0.963,0.968,0.997,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.4,0.039,0.954,0.005,0.001,0,0,0.001,0.958,0.002,0.956,0.961,0.998,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.5,0.042,0.954,0.003,0,0,0,0.001,0.957,0.001,0.955,0.958,0.999,Alegria
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.6,0.06,0.935,0.003,0,0,0,0.001,0.938,0.002,0.936,0.94,0.998,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.6,0.17,0.818,0.006,0.001,0.001,0.001,0.005,0.824,0.006,0.817,0.83,0.992,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.7,0.408,0.558,0.016,0.002,0.001,0.001,0.013,0.574,0.018,0.557,0.592,0.97,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.8,0.666,0.27,0.029,0.005,0.002,0.004,0.024,0.3,0.035,0.265,0.334,0.896,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.8,0.79,0.113,0.04,0.008,0.003,0.015,0.031,0.153,0.057,0.096,0.21,0.729,Disfrute
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,00:59.9,0.765,0.109,0.047,0.01,0.006,0.033,0.029,0.156,0.078,0.078,0.235,0.667,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,0.944,01:00.0,0.716,0.162,0.043,0.009,0.007,0.039,0.023,0.206,0.078,0.127,0.284,0.724,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.727,0.171,0.043,0.008,0.005,0.027,0.019,0.214,0.058,0.156,0.273,0.786,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.755,0.125,0.071,0.01,0.003,0.015,0.021,0.197,0.049,0.148,0.245,0.801,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.76,0.091,0.098,0.014,0.002,0.01,0.025,0.189,0.051,0.137,0.24,0.786,Agrado
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.769,0.093,0.088,0.013,0.002,0.009,0.026,0.18,0.05,0.13,0.231,0.782,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.789,0.098,0.065,0.01,0.002,0.01,0.027,0.163,0.048,0.114,0.211,0.771,
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.81,0.092,0.05,0.007,0.002,0.012,0.028,0.141,0.048,0.093,0.19,0.745,Regocijo
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.817,0.098,0.037,0.004,0.002,0.013,0.028,0.135,0.048,0.087,0.183,0.737,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.736,0.196,0.026,0.003,0.002,0.013,0.025,0.221,0.043,0.179,0.264,0.839,Extasis
Q6: Could you briefly characterize what you feel each party represents? ,0.43,1.09,1,01:00.6,0.506,0.454,0.014,0.001,0.001,0.009,0.015,0.468,0.026,0.442,0.494,0.947,Optimismo
