Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120189,0.688,0.226,0.002,0.001,0.003,0.008,0.072,0.228,0.084,0.144,0.312,0.73,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120222,0.674,0.259,0.002,0.001,0.003,0.011,0.051,0.261,0.066,0.195,0.326,0.798,Anoranza
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120256,0.652,0.288,0.002,0.001,0.003,0.013,0.041,0.29,0.058,0.232,0.348,0.832,
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120290,0.61,0.312,0.002,0.001,0.003,0.011,0.062,0.314,0.077,0.237,0.39,0.803,Anoranza
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120323,0.602,0.285,0.001,0.001,0.002,0.007,0.102,0.287,0.112,0.175,0.398,0.719,Anoranza
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120357,0.618,0.244,0.001,0.001,0.002,0.005,0.128,0.245,0.137,0.109,0.382,0.642,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120390,0.587,0.278,0.001,0.001,0.003,0.005,0.125,0.279,0.134,0.145,0.413,0.676,Agrado
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120424,0.544,0.348,0.001,0.001,0.002,0.005,0.099,0.349,0.107,0.242,0.456,0.765,Agrado
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120458,0.578,0.341,0.002,0.001,0.001,0.004,0.073,0.343,0.079,0.263,0.422,0.812,Agrado
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120491,0.678,0.248,0.002,0.001,0.001,0.004,0.066,0.25,0.072,0.178,0.322,0.776,Agrado
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120525,0.766,0.158,0.002,0.001,0.001,0.005,0.066,0.16,0.073,0.087,0.234,0.687,Disfrute
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120559,0.797,0.136,0.002,0.001,0.001,0.005,0.057,0.138,0.065,0.074,0.203,0.681,Disfrute
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120592,0.77,0.169,0.003,0.002,0.001,0.005,0.049,0.172,0.057,0.115,0.23,0.75,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120626,0.707,0.228,0.003,0.003,0.001,0.004,0.053,0.232,0.061,0.17,0.293,0.791,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120659,0.632,0.303,0.004,0.003,0.001,0.003,0.054,0.306,0.061,0.245,0.368,0.833,Optimismo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120693,0.55,0.399,0.003,0.003,0.001,0.003,0.042,0.403,0.048,0.355,0.45,0.894,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120727,0.471,0.493,0.003,0.002,0,0.002,0.029,0.496,0.034,0.462,0.529,0.937,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120760,0.456,0.51,0.003,0.002,0,0.002,0.027,0.512,0.031,0.481,0.544,0.943,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120794,0.527,0.434,0.003,0.003,0,0.002,0.03,0.437,0.036,0.402,0.473,0.925,Disfrute
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120827,0.603,0.358,0.003,0.003,0.001,0.003,0.03,0.361,0.036,0.325,0.397,0.909,Disfrute
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120861,0.64,0.324,0.003,0.002,0.001,0.003,0.027,0.327,0.033,0.294,0.36,0.908,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120895,0.663,0.303,0.003,0.002,0.001,0.004,0.025,0.306,0.032,0.274,0.337,0.906,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120928,0.657,0.31,0.003,0.002,0.001,0.003,0.024,0.313,0.03,0.283,0.343,0.913,Disfrute
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120962,0.628,0.34,0.003,0.002,0.001,0.003,0.023,0.343,0.029,0.314,0.372,0.922,Agrado
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.304,00:02:19.120996,0.634,0.328,0.003,0.002,0.001,0.004,0.028,0.331,0.034,0.297,0.366,0.906,Regocijo
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.32,00:02:20.120029,0.673,0.275,0.003,0.002,0.001,0.004,0.042,0.278,0.049,0.229,0.327,0.85,Anoranza
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.32,00:02:20.120063,0.668,0.265,0.002,0.002,0.001,0.004,0.057,0.267,0.065,0.202,0.332,0.805,Intranquilidad
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.32,00:02:20.120096,0.604,0.312,0.002,0.002,0.001,0.004,0.075,0.314,0.083,0.231,0.396,0.792,Alegria
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.32,00:02:20.120130,0.536,0.352,0.002,0.002,0.002,0.004,0.103,0.354,0.11,0.243,0.464,0.762,Anoranza
"Q11a: Do you think you can put yourself in their shoes? If you feel comfortable, try to imagine how they see the world - what their priorities are, and how they might look at the people and relationships around them. Imagine - inside their head, those values are the ones that make the most, irrefutable sense. Do you feel you could put yourself in their frame of mind? Are you comfortable trying? ",2.29,2.34,2.32,00:02:20.120164,0.488,0.385,0.001,0.002,0.002,0.004,0.118,0.386,0.125,0.261,0.512,0.755,Disfrute
