Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60049,0.915,0.006,0.009,0.006,0.006,0.007,0.052,0.015,0.071,-0.056,0.085,0.172,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60083,0.886,0.005,0.013,0.01,0.008,0.011,0.067,0.018,0.096,-0.078,0.114,0.158,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60116,0.849,0.005,0.018,0.016,0.01,0.016,0.086,0.023,0.128,-0.105,0.151,0.152,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60150,0.849,0.007,0.019,0.016,0.009,0.016,0.084,0.026,0.125,-0.099,0.151,0.171,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60184,0.883,0.01,0.015,0.011,0.007,0.01,0.064,0.025,0.092,-0.067,0.117,0.212,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60217,0.908,0.011,0.01,0.006,0.005,0.006,0.054,0.022,0.07,-0.049,0.092,0.234,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60251,0.898,0.01,0.008,0.004,0.005,0.005,0.07,0.018,0.083,-0.065,0.102,0.178,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60284,0.876,0.009,0.008,0.003,0.006,0.005,0.093,0.017,0.106,-0.089,0.124,0.139,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60318,0.877,0.01,0.009,0.002,0.007,0.005,0.09,0.019,0.104,-0.085,0.123,0.155,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60352,0.893,0.011,0.011,0.002,0.007,0.006,0.07,0.022,0.085,-0.064,0.107,0.201,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60385,0.9,0.011,0.011,0.002,0.007,0.007,0.062,0.022,0.078,-0.057,0.1,0.218,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60419,0.898,0.009,0.011,0.002,0.007,0.007,0.066,0.02,0.082,-0.062,0.102,0.196,
"Q12: Stay in the mindframe of that other person - that one who so opposes your political values. Try to empathize with their position. We now have a questionnaire about some basic values. Answer the questions as though you held the same values as that person. If you feel that person would answer a question the same way you might, then that's no problem, answer each one how you feel a reasonable, liberal/conservative person would. ",1.55,2.05,1.88,00:01:55.60452,0.9,0.007,0.01,0.002,0.006,0.006,0.068,0.017,0.083,-0.065,0.1,0.173,
