Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.166,0.293,0.619,0.006,0.003,0.004,0.005,0.069,0.625,0.082,0.543,0.707,0.884,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.199,0.392,0.495,0.01,0.005,0.004,0.007,0.087,0.505,0.103,0.402,0.608,0.831,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.233,0.398,0.497,0.012,0.005,0.004,0.007,0.076,0.51,0.092,0.418,0.602,0.847,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.266,0.33,0.6,0.011,0.004,0.003,0.005,0.048,0.61,0.06,0.55,0.67,0.911,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.299,0.254,0.702,0.008,0.002,0.003,0.003,0.028,0.709,0.037,0.672,0.746,0.951,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.333,0.202,0.763,0.006,0.002,0.003,0.003,0.022,0.769,0.029,0.74,0.798,0.964,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.366,0.174,0.796,0.005,0.002,0.003,0.003,0.018,0.801,0.025,0.776,0.826,0.97,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.399,0.162,0.812,0.005,0.002,0.003,0.003,0.014,0.817,0.021,0.796,0.838,0.975,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.433,0.142,0.834,0.006,0.002,0.002,0.003,0.012,0.84,0.018,0.822,0.858,0.979,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.466,0.099,0.88,0.006,0.002,0.002,0.002,0.01,0.886,0.015,0.871,0.901,0.984,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.499,0.055,0.931,0.004,0.001,0.001,0.001,0.007,0.935,0.01,0.926,0.945,0.99,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.533,0.028,0.965,0.002,0.001,0.001,0,0.004,0.967,0.005,0.962,0.972,0.995,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.566,0.014,0.982,0.001,0,0,0,0.002,0.983,0.002,0.981,0.986,0.998,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.599,0.009,0.989,0.001,0,0,0,0.001,0.989,0.001,0.988,0.991,0.999,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.633,0.01,0.988,0.001,0,0,0,0.001,0.989,0.001,0.988,0.99,0.999,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.666,0.01,0.987,0.001,0,0,0,0.001,0.988,0.002,0.986,0.99,0.998,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.699,0.012,0.985,0.001,0,0,0,0.001,0.986,0.002,0.984,0.988,0.998,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.733,0.03,0.966,0.001,0,0.001,0,0.001,0.967,0.003,0.965,0.97,0.997,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.766,0.074,0.919,0.002,0,0.001,0.001,0.003,0.92,0.005,0.915,0.926,0.994,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.799,0.112,0.877,0.003,0.001,0.001,0.001,0.005,0.88,0.008,0.872,0.888,0.991,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.833,0.105,0.88,0.004,0.001,0.002,0.001,0.007,0.884,0.011,0.873,0.895,0.988,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.866,0.074,0.91,0.004,0.002,0.002,0.001,0.008,0.914,0.012,0.902,0.926,0.987,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.899,0.049,0.936,0.004,0.002,0.001,0.001,0.007,0.94,0.011,0.929,0.951,0.988,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.933,0.032,0.957,0.003,0.001,0.001,0.001,0.005,0.96,0.008,0.952,0.968,0.992,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.966,0.024,0.97,0.002,0.001,0.001,0,0.003,0.972,0.005,0.967,0.976,0.995,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.896,00:00:56.999,0.023,0.972,0.001,0,0,0,0.002,0.973,0.003,0.97,0.977,0.996,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.033,0.029,0.966,0.001,0,0,0,0.003,0.967,0.004,0.963,0.971,0.996,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.066,0.041,0.953,0.001,0,0.001,0,0.003,0.954,0.004,0.95,0.959,0.995,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.099,0.054,0.939,0.001,0,0.001,0,0.004,0.94,0.006,0.934,0.946,0.994,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.133,0.08,0.906,0.002,0.001,0.002,0.001,0.008,0.908,0.012,0.895,0.92,0.986,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.166,0.137,0.833,0.003,0.002,0.005,0.003,0.018,0.836,0.027,0.808,0.863,0.968,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.199,0.17,0.792,0.003,0.002,0.006,0.005,0.023,0.794,0.035,0.759,0.83,0.957,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.233,0.135,0.837,0.002,0.001,0.004,0.003,0.017,0.839,0.026,0.813,0.865,0.97,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.266,0.112,0.866,0.002,0.001,0.003,0.003,0.013,0.869,0.019,0.85,0.888,0.978,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.299,0.138,0.832,0.004,0.002,0.003,0.003,0.017,0.836,0.026,0.81,0.862,0.97,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.333,0.131,0.839,0.004,0.002,0.003,0.004,0.017,0.843,0.025,0.818,0.869,0.971,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.366,0.071,0.914,0.002,0.001,0.002,0.002,0.009,0.916,0.013,0.902,0.929,0.986,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.399,0.022,0.973,0.001,0,0.001,0,0.002,0.974,0.004,0.97,0.978,0.996,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.433,0.011,0.986,0.001,0,0,0,0.001,0.987,0.002,0.984,0.989,0.998,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.466,0.016,0.979,0.001,0.001,0.001,0,0.003,0.979,0.004,0.975,0.984,0.996,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.499,0.025,0.967,0.001,0.001,0.001,0,0.004,0.968,0.007,0.961,0.975,0.993,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.533,0.037,0.951,0.002,0.001,0.002,0.001,0.007,0.953,0.01,0.943,0.963,0.989,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.566,0.058,0.925,0.002,0.001,0.003,0.001,0.01,0.927,0.015,0.912,0.942,0.984,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.599,0.101,0.874,0.003,0.002,0.004,0.002,0.015,0.877,0.022,0.855,0.899,0.975,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.633,0.157,0.809,0.004,0.002,0.004,0.002,0.022,0.812,0.031,0.781,0.843,0.963,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.666,0.199,0.76,0.004,0.003,0.004,0.002,0.028,0.764,0.037,0.727,0.801,0.954,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.699,0.24,0.714,0.004,0.003,0.004,0.002,0.033,0.718,0.042,0.676,0.76,0.945,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.733,0.332,0.611,0.004,0.003,0.005,0.003,0.042,0.615,0.053,0.563,0.668,0.921,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.766,0.453,0.475,0.005,0.004,0.006,0.005,0.052,0.48,0.068,0.412,0.547,0.877,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.799,0.525,0.395,0.006,0.004,0.007,0.007,0.057,0.4,0.075,0.326,0.475,0.843,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.833,0.53,0.392,0.006,0.005,0.007,0.007,0.054,0.398,0.072,0.326,0.47,0.847,Disfrute
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.866,0.5,0.432,0.006,0.004,0.006,0.006,0.047,0.437,0.063,0.375,0.5,0.874,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.899,0.503,0.437,0.005,0.003,0.006,0.005,0.041,0.442,0.055,0.387,0.497,0.889,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.933,0.534,0.41,0.004,0.003,0.006,0.005,0.037,0.414,0.052,0.362,0.466,0.888,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.966,0.463,0.492,0.004,0.003,0.006,0.004,0.029,0.495,0.042,0.454,0.537,0.922,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.912,00:00:57.999,0.301,0.673,0.003,0.002,0.004,0.002,0.015,0.676,0.023,0.653,0.699,0.967,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.033,0.199,0.786,0.004,0.001,0.002,0.001,0.007,0.789,0.012,0.777,0.801,0.985,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.066,0.192,0.791,0.006,0.001,0.003,0.002,0.006,0.797,0.011,0.785,0.808,0.986,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.099,0.204,0.774,0.007,0.002,0.003,0.002,0.007,0.781,0.014,0.767,0.796,0.982,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.133,0.195,0.783,0.008,0.002,0.004,0.002,0.008,0.79,0.015,0.775,0.805,0.981,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.166,0.185,0.794,0.007,0.002,0.003,0.002,0.008,0.801,0.014,0.787,0.815,0.982,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.199,0.189,0.792,0.006,0.001,0.003,0.001,0.008,0.798,0.013,0.785,0.811,0.984,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.233,0.184,0.8,0.005,0.001,0.002,0.001,0.007,0.805,0.011,0.794,0.816,0.986,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.266,0.159,0.828,0.003,0.001,0.002,0.001,0.006,0.832,0.009,0.822,0.841,0.989,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.299,0.121,0.869,0.002,0.001,0.001,0.001,0.005,0.871,0.008,0.863,0.879,0.991,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.333,0.083,0.908,0.002,0.001,0.002,0.001,0.005,0.91,0.008,0.902,0.917,0.991,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.366,0.06,0.93,0.002,0.001,0.002,0.001,0.005,0.931,0.009,0.923,0.94,0.991,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.399,0.051,0.929,0.004,0.002,0.002,0.004,0.007,0.933,0.016,0.917,0.949,0.983,Anoranza
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.433,0.064,0.884,0.011,0.007,0.004,0.013,0.017,0.895,0.041,0.853,0.936,0.956,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.466,0.131,0.766,0.023,0.015,0.005,0.019,0.041,0.789,0.08,0.709,0.869,0.908,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.499,0.248,0.601,0.035,0.021,0.006,0.016,0.074,0.635,0.117,0.519,0.752,0.845,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.533,0.404,0.411,0.037,0.02,0.007,0.014,0.107,0.449,0.148,0.301,0.596,0.752,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.566,0.578,0.219,0.029,0.013,0.007,0.015,0.139,0.248,0.175,0.073,0.422,0.587,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.599,0.702,0.097,0.017,0.007,0.006,0.013,0.158,0.114,0.184,-0.069,0.298,0.383,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.633,0.741,0.062,0.012,0.004,0.005,0.008,0.167,0.074,0.184,-0.11,0.259,0.287,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.666,0.724,0.057,0.015,0.005,0.007,0.009,0.183,0.072,0.204,-0.133,0.276,0.26,Intranquilidad
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.699,0.693,0.058,0.019,0.008,0.009,0.019,0.193,0.077,0.23,-0.153,0.307,0.251,Intranquilidad
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.733,0.675,0.08,0.018,0.01,0.011,0.036,0.171,0.098,0.227,-0.129,0.325,0.301,Disfrute
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.766,0.659,0.121,0.016,0.012,0.01,0.049,0.132,0.137,0.204,-0.067,0.341,0.402,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.799,0.647,0.159,0.016,0.014,0.01,0.052,0.104,0.174,0.179,-0.005,0.353,0.493,
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.833,0.67,0.161,0.014,0.012,0.009,0.045,0.089,0.175,0.155,0.02,0.33,0.531,Agrado
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.866,0.72,0.134,0.011,0.009,0.008,0.036,0.083,0.145,0.136,0.009,0.28,0.516,Agrado
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.899,0.744,0.123,0.008,0.007,0.008,0.029,0.081,0.131,0.125,0.006,0.256,0.512,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.933,0.708,0.173,0.006,0.007,0.007,0.024,0.075,0.179,0.113,0.066,0.292,0.613,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.966,0.587,0.316,0.005,0.006,0.006,0.019,0.06,0.322,0.092,0.23,0.413,0.778,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.928,00:00:58.999,0.417,0.512,0.005,0.006,0.005,0.014,0.042,0.517,0.066,0.45,0.583,0.886,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.033,0.287,0.662,0.004,0.005,0.003,0.011,0.028,0.666,0.047,0.62,0.713,0.935,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.066,0.209,0.755,0.003,0.003,0.003,0.007,0.019,0.758,0.032,0.726,0.791,0.959,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.099,0.158,0.817,0.002,0.002,0.002,0.004,0.015,0.819,0.023,0.796,0.842,0.973,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.133,0.147,0.831,0.002,0.002,0.001,0.003,0.014,0.834,0.02,0.814,0.853,0.977,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.166,0.179,0.796,0.003,0.003,0.001,0.004,0.014,0.799,0.022,0.778,0.821,0.973,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.199,0.24,0.724,0.005,0.004,0.002,0.008,0.017,0.729,0.031,0.698,0.76,0.96,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.233,0.312,0.639,0.006,0.005,0.003,0.012,0.023,0.645,0.043,0.601,0.688,0.937,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.266,0.365,0.579,0.005,0.005,0.004,0.015,0.027,0.584,0.051,0.533,0.635,0.92,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.299,0.368,0.58,0.004,0.004,0.004,0.013,0.026,0.585,0.047,0.538,0.632,0.925,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.333,0.316,0.647,0.004,0.003,0.003,0.008,0.019,0.651,0.033,0.617,0.684,0.951,Alegria
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.366,0.258,0.718,0.003,0.002,0.002,0.005,0.012,0.722,0.021,0.701,0.742,0.972,Agrado
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.399,0.283,0.693,0.004,0.002,0.002,0.003,0.013,0.696,0.02,0.676,0.717,0.971,Agrado
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.433,0.446,0.519,0.005,0.003,0.003,0.004,0.021,0.523,0.031,0.493,0.554,0.945,Regocijo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.466,0.645,0.308,0.006,0.003,0.004,0.005,0.029,0.314,0.041,0.273,0.355,0.885,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.499,0.68,0.268,0.007,0.004,0.004,0.004,0.033,0.275,0.045,0.23,0.32,0.859,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.533,0.517,0.434,0.006,0.004,0.003,0.003,0.033,0.44,0.043,0.397,0.483,0.911,Anoranza
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.566,0.35,0.602,0.005,0.003,0.002,0.002,0.035,0.607,0.043,0.564,0.65,0.934,Disfrute
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.599,0.35,0.581,0.008,0.006,0.002,0.003,0.051,0.589,0.061,0.527,0.65,0.906,Optimismo
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.633,0.449,0.452,0.013,0.01,0.001,0.004,0.071,0.465,0.086,0.378,0.551,0.843,Extasis
"Q6: Could you briefly characterize what you feel each party represents? ",0.53,1.07,0.944,00:00:59.666,0.426,0.478,0.016,0.012,0.001,0.004,0.064,0.494,0.081,0.413,0.574,0.86,Alegria
